title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Scholarly Insights and Trends in Microfinance Institutions: A Bibliometric Perspective,"This is a bibliometric study that examines the patterns, emerging areas of focus and leading players of the research microfinance. Microfinance is a social innovation that provides financial services to disadvantaged populations and has attracted considerable scholarly interest. However, the literature continues to be non-linear and various research themes are not coherently synthesized. This study is aimed at mapping the development and trajectory of the research in microfinance, critical issues investigated by the literature, and contributions to the direction of new research questions. In this undertaking, a bibliometric analysis… was undertaken with a total of more than 3,050 articles published in 1987. This study shows a significant upward trend of research in microfinance with an Annual Growth Rate of 15.08% and an Average Citation per Document of 14.66. The research corroborates the shift towards research on financial inclusion, technology, and entrepreneurship and the focus on microfinance. The thematic analysis divides the microfinance studies into three main themes: the effects of microfinance, management and performance, and the interface of microfinance with new technologies that include FinTech. The key generous papers and authors who made an impact on the field were identified, and the theoretical framework alongside the methods were developed, and the conclusion is that the further research should be aimed at the integration of hi-tech solutions, including blockchain and mobile banking, in microfinance, and more empirical research should be conducted to assess the social effect of microfinance institutions (MFIs). These findings can be used by policymakers and practitioners to improve policies on financial inclusion. The bibliometric knowledge presented in the current study is an excellent source of information to both novice researchers and professional academicians wishing to make contributions to the field of microfinance.","[{'authorId': '1694071647', 'name': 'R. Bindu'}, {'authorId': '114216126', 'name': 'V. Vimala'}]",2026.0,Indian Journal of Information Sources and Services,{'name': 'Indian Journal of Information Sources and Services'},https://www.semanticscholar.org/paper/ea7d3aefa39a78e6b2eae37cc43a340b2cacd459,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.51983/ijiss-2026.16.1.78?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.51983/ijiss-2026.16.1.78, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,59,,['JournalArticle'],,"{'DOI': '10.51983/ijiss-2026.16.1.78', 'CorpusId': 286059870}",0,"R. Bindu, V. Vimala",JournalArticle,"DOI:10.51983/ijiss-2026.16.1.78, CorpusId:286059870"
Research trends in spectroscopy combined with chemometrics for cheese analysis: a systematic review,,"[{'authorId': '2233619837', 'name': 'V. Tirado-Kulieva'}, {'authorId': '2385628769', 'name': 'Wilson Castro'}]",2026.0,Journal of Food Measurement & Characterization,{'name': 'Journal of Food Measurement and Characterization'},https://www.semanticscholar.org/paper/6f772ecabad15c622b93032cbe2cb743af8317f6,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s11694-026-04156-6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s11694-026-04156-6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,88,,"['JournalArticle', 'Review']",,"{'DOI': '10.1007/s11694-026-04156-6', 'CorpusId': 285984318}",0,"V. Tirado-Kulieva, Wilson Castro","JournalArticle, Review","DOI:10.1007/s11694-026-04156-6, CorpusId:285984318"
Who Does What? Archetypes of Roles Assigned to LLMs During Human-AI Decision-Making,"LLMs are increasingly supporting decision-making across high-stakes domains, requiring critical reflection on the socio-technical factors that shape how humans and LLMs are assigned roles and interact during human-in-the-loop decision-making. This paper introduces the concept of human-LLM archetypes – defined as recurring socio-technical interaction patterns that structure the roles of humans and LLMs in collaborative decision-making. We describe 17 human-LLM archetypes derived from a scoping literature review and thematic analysis of 113 LLM-supported decision-making papers. Then, we evaluate these diverse archetypes across real-world clinical diagnostic cases to examine the potential effects of adopting distinct human-LLM archetypes on LLM outputs and decision outcomes. Finally, we present relevant tradeoffs and design choices across human-LLM archetypes, including decision control, social hierarchies, cognitive forcing strategies, and information requirements. Through our analysis, we show that selection of human-LLM interaction archetype can influence LLM outputs and decisions, bringing important risks and considerations for the designers of human-AI decision-making systems.","[{'authorId': '2165661790', 'name': 'S. Chappidi'}, {'authorId': '2385348909', 'name': 'Jatinder Singh'}, {'authorId': '2429494782', 'name': 'Andra Valentina Krauze'}]",2026.0,Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems,{'name': 'ArXiv'},https://www.semanticscholar.org/paper/6dd8fb1bcd2e81190183df9695535a553b97b997,False,"{'url': '', 'status': None, 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2602.11924, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,257,,"['Book', 'JournalArticle', 'Conference', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2602-11924', 'ArXiv': '2602.11924', 'PubMedCentral': '13119324', 'DOI': '10.1145/3772318.3791428', 'CorpusId': 285540826}",0,"S. Chappidi, Jatinder Singh, Andra Valentina Krauze","Book, JournalArticle, Conference, Review","DBLP:journals/corr/abs-2602-11924, ArXiv:2602.11924, PubMedCentral:13119324, DOI:10.1145/3772318.3791428, CorpusId:285540826"
Technological transformation in the manufacturing industry for sustainable development,"
 
 Sustainable development needs systemic adjustments combining economic, environmental, and social objectives. The circular economy is designed to fulfil these goals by eliminating waste, increasing the product life cycle, and recycling resources. In manufacturing firms, digital twin (DT) technology, a subset of Industry 4.0, enables sustainable development through the circular economy, but firms still face challenges in its adoption. This study analyses various responsible variables for adoption of DTs in manufacturing firms.
 
 
 
 This study proposes a conceptual model for adopting and implementing DTs based on the Technology-Organizational-Environmental (TOE) framework and the Technology Acceptance Model (TAM). The proposed model is tested and validated using Partial Least Squares-Structural Equation Modelling (PLS-SEM) to identify the obstacles that impact the adoption of DTs in manufacturing companies.
 
 
 
 The study reveals that technological, organisational, environmental, and security factors significantly impact DT adoption, while individual intention, gender, and work experiences do not. Organizational factors play a significant mediating role between individual intention factors and DT adoption. Moreover, gender significantly moderates the relationship between individual intention factors and the adoption of DT. Additionally, work experience significantly moderates the relationship between organizational factors and the adoption of DT.
 
 
 
 This research provides a novel perspective on technical implementation of DTs and its adoption for business values by integrating the TOE framework and TAM model, supported by empirical validation using PLS-SEM. The findings contribute to understanding how technological, security, organizational, individual intention, and environmental factors affect manufacturing firms' adoption processes for sustainable development through the circular economy.
","[{'authorId': '2284008130', 'name': 'Prince Ranjan'}, {'authorId': '2268638363', 'name': 'Shikha Singh'}, {'authorId': '41221091', 'name': 'S. Mangla'}]",2026.0,Management of environmental quality,{'name': 'Management of Environmental Quality: An International Journal'},https://www.semanticscholar.org/paper/8d7865d8ddcbb2d29165a7a1e87d7c4e82b07400,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1108/meq-05-2025-0363?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/meq-05-2025-0363, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,80,,['JournalArticle'],,"{'DOI': '10.1108/meq-05-2025-0363', 'CorpusId': 285485268}",0,"Prince Ranjan, Shikha Singh, S. Mangla",JournalArticle,"DOI:10.1108/meq-05-2025-0363, CorpusId:285485268"
A Scoping Review of Teacher–Parent Collaboration for Communicative Development in Students With Intellectual Disabilities,"
 
 
 Children with intellectual disabilities have the right to express themselves and to receive appropriate communicative support. Parents' knowledge, shaped through daily interactions and long‐term observation, is essential for understanding and supporting communicative development. Yet, such knowledge is seldom systematically embedded in school‐based practices.
 
 
 
 This scoping review mapped empirical research on teacher–parent collaboration for communicative development in students with intellectual disabilities. Ten peer‐reviewed studies met the inclusion criteria, identified through database searches and backward/forward snowballing. Data were analyzed in three stages: (1) mapping study characteristics, (2) identifying forms and conditions of collaboration, and (3) examining reported outcomes.
 
 
 
 Collaboration ranged from formalized, institution‐led approaches to informal, parent‐initiated strategies. Parents were consistently acknowledged as key knowledge holders, but their expertise was often underused. Positive outcomes, such as improved augmentative and alternative communication (AAC) use, reduced off‐task behavior, and strengthened mutual understanding, occurred when collaboration was trust‐based, reciprocal, and supported by clear structures. Barriers included insufficient professional AAC training, unclear roles, and cultural or linguistic differences.
 
 
 
 Teacher–parent collaboration can enhance communicative development and participation, but its effectiveness depends on relational trust, institutional support, and cultural responsiveness. Future research should prioritize sustained, dialogic models that integrate parental expertise into classroom communication practices.
","[{'authorId': '2101630068', 'name': 'Kamilla Klefbeck'}]",2026.0,British Journal of Learning Disabilities,{'name': 'British Journal of Learning Disabilities'},https://www.semanticscholar.org/paper/b89abedb92dc5e5f9e13cfe3d80184a52f5956ed,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1111/bld.70041?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/bld.70041, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,22,,"['JournalArticle', 'Review']",,"{'DOI': '10.1111/bld.70041', 'CorpusId': 285505563}",0,Kamilla Klefbeck,"JournalArticle, Review","DOI:10.1111/bld.70041, CorpusId:285505563"
"A systematic review of technological innovation in marketing: implications for individuals, organizations, and the broader environment",,"[{'authorId': '2300226244', 'name': 'Dennis Franscico Chandiona'}]",2026.0,Cogent Business &amp; Management,{'name': 'Cogent Business &amp; Management'},https://www.semanticscholar.org/paper/ac3247c4193ab36266c205b248889e3d237464c6,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/23311975.2026.2621458?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/23311975.2026.2621458, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,44,,"['JournalArticle', 'Review']",,"{'DOI': '10.1080/23311975.2026.2621458', 'CorpusId': 285515591}",0,Dennis Franscico Chandiona,"JournalArticle, Review","DOI:10.1080/23311975.2026.2621458, CorpusId:285515591"
Continuous glucose monitoring versus self-monitoring of blood glucose in gestational diabetes: an updated systematic review and meta-analysis of randomized controlled trials.,,"[{'authorId': '2238729612', 'name': 'Naveen Gautam'}, {'authorId': '2396174539', 'name': 'Bruno Lins de Souza'}, {'authorId': '34602409', 'name': 'J. Abramowitz'}, {'authorId': '2082075085', 'name': 'D. M. Mourão'}, {'authorId': '4602400', 'name': 'S. Mirfakhraee'}, {'authorId': '2288137332', 'name': 'Marconi Abreu'}]",2026.0,Acta Diabetologica,{'name': 'Acta diabetologica'},https://www.semanticscholar.org/paper/ad9c3f202189a3bf6140f1a455a6b33110472abc,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s00592-026-02644-1?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s00592-026-02644-1, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,27,,"['Review', 'JournalArticle']",['Medicine'],"{'DOI': '10.1007/s00592-026-02644-1', 'CorpusId': 285069275, 'PubMed': '41591479'}",0,"Naveen Gautam, Bruno Lins de Souza, J. Abramowitz, D. M. Mourão, S. Mirfakhraee, Marconi Abreu","Review, JournalArticle","DOI:10.1007/s00592-026-02644-1, CorpusId:285069275, PubMed:41591479"
From Toil to Thought: Designing for Strategic Exploration and Responsible AI in Systematic Literature Reviews,"Systematic Literature Reviews (SLRs) are fundamental to scientific progress, yet the process is hindered by a fragmented tool ecosystem that imposes a high cognitive load. This friction suppresses the iterative, exploratory nature of scholarly work. To investigate these challenges, we conducted an exploratory design study with 20 experienced researchers. This study identified key friction points: 1) the high cognitive load of managing iterative query refinement across multiple databases, 2) the overwhelming scale and pace of publication of modern literature, and 3) the tension between automation and scholarly agency. Informed by these findings, we developed Arc, a design probe that operationalizes solutions for multi-database integration, transparent iterative search, and verifiable AI-assisted screening. A comparative user study with 8 researchers suggests that an integrated environment facilitates a transition in scholarly work, moving researchers from managing administrative overhead to engaging in strategic exploration. By utilizing external representations to scaffold strategic exploration and transparent AI reasoning, our system supports verifiable judgment, aiming to augment expert contributions from initial creation through long-term maintenance of knowledge synthesis.","[{'authorId': '2184253123', 'name': 'Harry Ye'}, {'authorId': '2346183089', 'name': 'Naaz Sibia'}, {'authorId': '1508784636', 'name': 'Angela Zavaleta Bernuy'}, {'authorId': '2223929892', 'name': 'Tingting Zhu'}, {'authorId': '2244012053', 'name': 'Carolina Nobre'}, {'authorId': '2317081897', 'name': 'Viktoria Pammer-Schindler'}, {'authorId': '1397294204', 'name': 'Michael Liut'}]",2026.0,International Conference on Intelligent User Interfaces,{'name': 'Proceedings of the 31st International Conference on Intelligent User Interfaces'},https://www.semanticscholar.org/paper/c6df2cae9e2d2e09525dd234347b5ce74b60322d,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2603.05514, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,89,,"['Book', 'JournalArticle', 'Conference', 'Review']",['Computer Science'],"{'DBLP': 'conf/iui/0002SB0NPL26', 'ArXiv': '2603.05514', 'DOI': '10.1145/3742413.3789079', 'CorpusId': 286214007}",0,"Harry Ye, Naaz Sibia, Angela Zavaleta Bernuy, Tingting Zhu, Carolina Nobre, Viktoria Pammer-Schindler, Michael Liut","Book, JournalArticle, Conference, Review","DBLP:conf/iui/0002SB0NPL26, ArXiv:2603.05514, DOI:10.1145/3742413.3789079, CorpusId:286214007"
Population dynamics of the green turtle Chelonia mydas in their southern distribution in the Western Atlantic ocean,,"[{'authorId': '1403659578', 'name': 'G. Vélez-Rubio'}, {'authorId': '2404396681', 'name': '·. A. Fallabrino'}, {'authorId': '2404392568', 'name': '·. D. González-Paredes'}, {'authorId': '2253656813', 'name': 'G. M. Souza'}, {'authorId': '2404392133', 'name': '·. A. Estrades'}, {'authorId': '2404394928', 'name': '·. M. B. Reyes'}, {'authorId': '2404386901', 'name': 'J. M. Ordoqui'}, {'authorId': '2404392580', 'name': '·. A. M. Segura'}, {'authorId': '1403047737', 'name': 'M. López-Mendilaharsu'}, {'authorId': '2249204799', 'name': 'Martín Laporta'}, {'authorId': '2404358575', 'name': 'Mariana Ríos'}, {'authorId': '2246512138', 'name': 'Philip Miller'}, {'authorId': '10314049', 'name': 'Luciana Alonso'}, {'authorId': '2097537355', 'name': 'Laura Berrondo'}, {'authorId': '2254670606', 'name': 'N. Teryda'}, {'authorId': '143944831', 'name': 'Virginia Ferrando'}, {'authorId': '2249206480', 'name': 'F. Scarabino'}, {'authorId': '2404386896', 'name': 'Bruno Techera'}, {'authorId': '2404386906', 'name': 'Iván Muraña'}, {'authorId': '2404395690', 'name': 'Mauro Russomagno'}, {'authorId': '118244889', 'name': 'F. David'}, {'authorId': '2404393170', 'name': 'Ayelen Pacheco'}, {'authorId': '2405524178', 'name': 'Julieta B Gómez'}, {'authorId': '145495401', 'name': 'S. Stanley'}, {'authorId': '2404396976', 'name': 'Leonardo Siciliano'}, {'authorId': '2404386893', 'name': 'Candela Buteler'}, {'authorId': '2404395688', 'name': 'Julia Rodrigo Nocchi'}]",2026.0,Marine Biology,"{'volume': '173', 'name': 'Marine Biology'}",https://www.semanticscholar.org/paper/2d8ded5271af166909a32308e3258c2365ff4324,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s00227-025-04773-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s00227-025-04773-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,121,,['JournalArticle'],,"{'DOI': '10.1007/s00227-025-04773-7', 'CorpusId': 284712620}",0,"G. Vélez-Rubio, ·. A. Fallabrino, ·. D. González-Paredes, G. M. Souza, ·. A. Estrades, ·. M. B. Reyes, J. M. Ordoqui, ·. A. M. Segura, M. López-Mendilaharsu, Martín Laporta, Mariana Ríos, Philip Miller, Luciana Alonso, Laura Berrondo, N. Teryda, Virginia Ferrando, F. Scarabino, Bruno Techera, Iván Muraña, Mauro Russomagno, F. David, Ayelen Pacheco, Julieta B Gómez, S. Stanley, Leonardo Siciliano, Candela Buteler, Julia Rodrigo Nocchi",JournalArticle,"DOI:10.1007/s00227-025-04773-7, CorpusId:284712620"
"Unfolding ESG Research in SMEs: A Comprehensive Systematic Review Integrating SPAR-4-SLR, Bibliometrics, and TCCM Framework","Abstract Environmental, social, and governance (ESG) practices are increasingly vital for small and medium enterprises (SMEs), yet academic research in this field remains fragmented. This study contributes by integrating bibliometric analysis with the theory–context–characteristics–methodology framework to systematically review 51 studies published between 2004 and 2024. Drawing on Web of Science, Scopus, and Google Scholar, and complemented by backward and forward snowballing, this hybrid approach enables a multidimensional assessment that reveals significant theoretical, contextual, and methodological gaps in ESG–SME research. The findings highlight a recent surge in scholarly activity, with strong geographical concentration in Asia-Pacific and Europe and a sectoral focus on manufacturing and logistics. Critical gaps remain in theory integration, non-financial performance measures, and research on underexplored regions and sectors. By identifying persistent challenges in theoretical, contextual, thematic, and methodological domains, the study advances an enriched framework for ESG research in SMEs and offers practical guidance for SMEs, investors, and policymakers. It lays a foundation for future empirical research and policy innovation to foster sustainable SME development aligned with the Sustainable Development Goals.","[{'authorId': '2262340945', 'name': 'R. Seow'}]",2026.0,Entrepreneurship Research Journal,"{'volume': '0', 'name': 'Entrepreneurship Research Journal'}",https://www.semanticscholar.org/paper/613da1d4549b483c25406d42faa6f9db50cc02ad,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1515/erj-2025-0182?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1515/erj-2025-0182, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,79,,"['JournalArticle', 'Review']",,"{'DOI': '10.1515/erj-2025-0182', 'CorpusId': 284545377}",0,R. Seow,"JournalArticle, Review","DOI:10.1515/erj-2025-0182, CorpusId:284545377"
Effect of Active and Assisted Living technologies on psychosocial well-being in older adults: systematic review,"Background In a rapidly aging society, the concept of psychosocial well-being becomes increasingly relevant, independent of health. Indeed, psychosocial well-being is closely related to autonomy, independence, and self-efficacy. Technological approaches that support older adults in leading active, healthy, and independent lives are framed within the concept of Active and Assisted Living (AAL). However, evidence regarding their impact on psychosocial well-being remains limited. Objective This systematic review evaluates the psychosocial effects of AAL technologies in older adults. Methods We included intervention studies reporting psychosocial outcomes related to older adults’ use of AAL technologies. We excluded studies involving participants receiving continuous on-site healthcare assistance or with moderate to severe mental health problems, technologies restricted to basic home automation or lacking advanced data processing and automation, and interventions focused on rehabilitation after acute events. Studies using not-validated measures or without quantitative evaluation of outcomes were also excluded. Searches were conducted in MEDLINE, HealthSTAR, Cochrane Central Register of Controlled Trials, IEEE Xplore, APA PsycArticles, Scopus, and Web of Science from inception to January 2025. Key attributes of eligible publications were critically discussed using a 2 × 2 logic which frames findings by both technological performance and psychosocial outcome. Results Of 6,349 records identified, 15 independent studies were included. AAL solutions targeted promotion or guidance of physical activity, self-management of chronic conditions, fostering healthy and safe habits or distraction from pain. Twelve studies assessed health-related quality of life (HRQoL) and close concepts. Depression was the second most investigated outcome, followed by fear of falling, with QoL and loneliness also reported. Conclusion This review offers a critical analysis of both the findings and the methodologies employed in the selected studies, acknowledging the complexity of drawing unequivocally positive or negative conclusions regarding the impact of AAL technologies on the psychosocial well-being of older adults. The results highlight the need for a shared conceptual framework to inform the design, assessment, and validation of technologies intended to support daily living.","[{'authorId': '1944841', 'name': 'C. Leo'}, {'authorId': '2294522875', 'name': 'Antonella Bodini'}, {'authorId': '6254434', 'name': 'M. R. Tumolo'}, {'authorId': '11156132', 'name': 'S. Sabina'}, {'authorId': '2094273837', 'name': 'R. Colella'}, {'authorId': '2403505077', 'name': 'Andrea Brancaccio'}, {'authorId': '2269583753', 'name': 'Virginia Recchia'}, {'authorId': '6034817', 'name': 'P. Mincarone'}]",2026.0,Frontiers in Public Health,"{'volume': '13', 'name': 'Frontiers in Public Health'}",https://www.semanticscholar.org/paper/a2c83298e738e4843098c36ccc7a87866cc8c60c,False,"{'url': '', 'status': None, 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC12823859, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,60,,"['JournalArticle', 'Review']",['Medicine'],"{'PubMedCentral': '12823859', 'DOI': '10.3389/fpubh.2025.1717154', 'CorpusId': 284586852, 'PubMed': '41584206'}",0,"C. Leo, Antonella Bodini, M. R. Tumolo, S. Sabina, R. Colella, Andrea Brancaccio, Virginia Recchia, P. Mincarone","JournalArticle, Review","PubMedCentral:12823859, DOI:10.3389/fpubh.2025.1717154, CorpusId:284586852, PubMed:41584206"
Challenges and prospects of cotton farming in the tropics: lessons for northern Australia,,"[{'authorId': '104730734', 'name': 'Getahun Kassa'}, {'authorId': '87680766', 'name': 'K. Sangha'}, {'authorId': '2237662200', 'name': 'Brett P. Murphy'}, {'authorId': '47642337', 'name': 'M. Mazhar'}]",2026.0,Journal of Cotton Research,"{'volume': '9', 'name': 'Journal of Cotton Research'}",https://www.semanticscholar.org/paper/898134af2ab165418051534dc0f8da0b66a023e0,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1186/s42397-025-00249-7?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1186/s42397-025-00249-7, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,113,,"['JournalArticle', 'Review']",,"{'DOI': '10.1186/s42397-025-00249-7', 'CorpusId': 284553947}",0,"Getahun Kassa, K. Sangha, Brett P. Murphy, M. Mazhar","JournalArticle, Review","DOI:10.1186/s42397-025-00249-7, CorpusId:284553947"
The impacts of machine learning on human resource management: a systematic literature review and bibliometric analysis,,"[{'authorId': '35072955', 'name': 'Md. Nazmus Sakib'}, {'authorId': '2282933796', 'name': 'Sadia Islam'}]",2026.0,Future Business Journal,"{'volume': '12', 'name': 'Future Business Journal'}",https://www.semanticscholar.org/paper/18208b97c8472fe2aba682092da44dcfd655c14e,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1186/s43093-025-00704-6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1186/s43093-025-00704-6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,68,,"['JournalArticle', 'Review']",,"{'DOI': '10.1186/s43093-025-00704-6', 'CorpusId': 284494365}",0,"Md. Nazmus Sakib, Sadia Islam","JournalArticle, Review","DOI:10.1186/s43093-025-00704-6, CorpusId:284494365"
Environmental sustainability of prefabricated low-rise residential buildings in Australia: a systematic review,"
 
 Prefabricated construction is widely recognised for offering numerous sustainability benefits to the construction industry and plays a key role in advancing the sustainable objectives outlined in the United Nations Sustainable Development Goals (SDGs). In Australia, prefabrication is increasingly acknowledged as a key pathway to improving the environmental performance of the construction industry. However, its development remains limited, particularly in the low-rise housing sector in Australia. This study investigates the key environmental sustainability issues and challenges in the prefabricated low-rise housing sector in Australia.
 
 
 
 A systematic search of the Web of Science and Scopus databases was conducted in May 2025. A total of 46 articles were selected for qualitative synthesis of topic-related outcomes, using thematic analysis to synthesise the findings.
 
 
 
 The review identified four key themes of sustainability indicators for prefabricated low-rise housing in Australia: (1) circular economy, (2) material consumption in construction, (3) energy performance and efficiency, and (4) site disruption and appropriate strategies.
 
 
 
 The findings contribute to a deeper understanding of sustainable development in the prefabricated construction and housing field and offer valuable insights for policymakers, developers, architects, and urban planners in both academia and industry.
","[{'authorId': '2274266158', 'name': 'Chunyan Yang'}, {'authorId': '2308980955', 'name': 'Duanfang Lu'}, {'authorId': '2159331356', 'name': 'Song Shi'}, {'authorId': '2302160584', 'name': 'Xiao Ma'}]",2026.0,Property Management,{'name': 'Property Management'},https://www.semanticscholar.org/paper/aab50496a37b6a67e851c6e62530c24d4ea888fd,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1108/pm-09-2025-0117?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/pm-09-2025-0117, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,41,,"['JournalArticle', 'Review']",,"{'DOI': '10.1108/pm-09-2025-0117', 'CorpusId': 284366378}",0,"Chunyan Yang, Duanfang Lu, Song Shi, Xiao Ma","JournalArticle, Review","DOI:10.1108/pm-09-2025-0117, CorpusId:284366378"
Structured framework for joint software quality and environmental sustainability assessment: A case study in sports websites,,"[{'authorId': '1409936321', 'name': 'J. García-Berná'}, {'authorId': '2337396612', 'name': 'Ganeshkumar Pandiarajan'}, {'authorId': '2248808701', 'name': 'Sofia Ouhbi'}, {'authorId': '2303257243', 'name': 'Jennifer Gross'}, {'authorId': '2337397258', 'name': 'Joaquín Nicolás'}]",2026.0,Journal of Systems and Software,"{'volume': '236', 'pages': '112798', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/09dfdc4f24f21296bec3664f400bc5f0240fa4b9,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2026.112798?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2026.112798, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,87,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/jss/GarciaBernaPOGN26', 'DOI': '10.1016/j.jss.2026.112798', 'CorpusId': 285159213}",0,"J. García-Berná, Ganeshkumar Pandiarajan, Sofia Ouhbi, Jennifer Gross, Joaquín Nicolás",JournalArticle,"DBLP:journals/jss/GarciaBernaPOGN26, DOI:10.1016/j.jss.2026.112798, CorpusId:285159213"
Antecedents and consequences of perceived overqualification: a systematic literature review and future research direction,,"[{'authorId': '2320694492', 'name': 'Winastanto Wibowo'}, {'authorId': '22279408', 'name': 'Fendy Suhariadi'}, {'authorId': '2237535673', 'name': 'Fiona Niska Dinda Nadia'}]",2025.0,Cogent Business &amp; Management,{'name': 'Cogent Business &amp; Management'},https://www.semanticscholar.org/paper/c791980f73920c849fcabad8ee99d5f2d04162b7,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/23311975.2025.2601347?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/23311975.2025.2601347, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",3,33,,"['JournalArticle', 'Review']",,"{'DOI': '10.1080/23311975.2025.2601347', 'CorpusId': 284415195}",0,"Winastanto Wibowo, Fendy Suhariadi, Fiona Niska Dinda Nadia","JournalArticle, Review","DOI:10.1080/23311975.2025.2601347, CorpusId:284415195"
