Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Alien Fish Invasions in Indonesian Inland Waters: Ecological Consequences and Biodiversity Implications","Alien fish introductions have become an increasingly significant ecological issue in Indonesian inland waters, largely driven by aquaculture development, fisheries enhancement, and ornamental fish trade. While non-native species contribute to food security and economic growth, their establishment in natural freshwater ecosystems raises concerns for native biodiversity. This study systematically reviews existing literature on alien fish invasions in Indonesia, focusing on their ecological consequences and biodiversity implications. Using a structured review approach across major academic databases, relevant peer-reviewed studies were identified and synthesized. The findings indicate that widely introduced species such as Oreochromis niloticus and Clarias gariepinus are associated with competition, predation, habitat modification, and trophic restructuring. These impacts may alter native fish community composition and contribute to biotic homogenization, particularly in high-endemism freshwater systems. The review highlights the need for strengthened risk assessment, biosecurity measures, and ecosystem-based management to balance fisheries development with long-term biodiversity conservation","F. Baihaqi; Shafira Bilqis","2026","Indonesian Journal of Contemporary Multidisciplinary Research","10.55927/modern.v5i2.37","-","-","https://doi.org/10.55927/modern.v5i2.37","","-","-","Include"
"Understanding the role of offshore energy structures in ecosystem service delivery: Applying global findings to the North Sea","• DAPSI(W)R(M) is a problem structuring framework, here applied to offshore energy structures. • Oil and gas platforms and wind farms are linked to ecosystem service delivery and the production of societal benefits. • The life stage of a structure heavily influences the species present, along with the ecosystem services delivered. The marine environment provides a wealth of ecosystem services, which can deliver human benefit when combined with built, human or social capital. Through the expansion of offshore energy infrastructure, human intervention has reshaped marine ecosystems on a global scale. Yet, the changes that these structures induce in the environment and the knock-on effects on ecosystem services remains poorly understood. This study aims to first provide a comprehensive review on the role of offshore energy structures in ecosystem service delivery, synthesising findings from 18 countries over a 42-year period. These findings are then structured under the DAPSI(W)R(M) framework, to draw links between human activity, environmental effects and ecosystem services. The findings are discussed in the context of UK energy transitions in the North Sea. The life stage of the structure and the specific marine environment were the biggest driving forces behind how a structure affected ecosystem services. The initial construction stage created many pressures within the environment, which in turn negatively affected how people engaged with the marine environment through the displacement of commercial fishing, local tourism and visual enjoyment of the seascape. Conversely, structures in place for several years fostered reef-like habitats, leading to enhanced tourism, increased fish stocks and improved nutrient cycling by benthic species. Existing research has focused primarily on the construction and operation periods, with limited research available which addresses how different decommissioning approaches will affect associated communities and ecosystem services. By improving knowledge around the role that offshore structures have in the delivery of ecosystem services and the tools used to assess a structures value, such findings could support informed decision-making for decommissioning on a global scale.","Megan Squire; Alethea Madgett; D. Burdon; Beth Scott; J. Marlow; Kate Gormley","2026","Ecosystem Services","10.1016/j.ecoser.2025.101811","-","true","https://doi.org/10.1016/j.ecoser.2025.101811","Ecosystem services; Ecosystem; Environmental resource management; Context (archaeology); Marine ecosystem; Submarine pipeline; Business; Environmental science; Service (business); Benthic zone","en","-","Include"
"When similar chemicals meet different rules: Environmental standards in the licensing of medicinal and plant protection products in the EU and USA","This article presents a comparative analysis of environmental standards employed in the licensing of human medicinal products (HMPs), veterinary medicinal products (VMPs), and plant protection products (PPPs) across the European Union (EU) and United States of America (USA). Despite structural and functional similarities, these chemicals are regulated separately, resulting in divergent environmental (risk) assessment (E(R)A) procedures. Using a qualitative case study approach, this research examines domestic licensing procedures across four thematic areas: institutional context, E(R)A requirements, post-authorisation obligations, and the treatment of legacy and generic products. We frame our analysis through the lens of three policy design concepts - integration, participation, and stringency - revealing that PPPs are subject to the most stringent environmental standards, followed by VMPs, and HMPs subject to the least. EU regulations are generally more stringent than those in the USA, particularly regarding E(R)A data requirements, substitution obligations, and the practical weight of the E(R)A in influencing licensing decision making. Our study identifies regulatory gaps, especially in the treatment of legacy products, co-formulants and categorical exclusions. We thus propose five policy recommendations to enhance the stringency of environmental standards in the licensing of these products: legislative enshrinement of E(R)A data requirements for pharmaceuticals; reduction of E(R)A categorical exclusion eligibility; extension of substitution obligation to pharmaceuticals; periodic licence renewals for medicinal products involving re-evaluation of E(R)A data; and E(R)As covering complete product formulations, not only active substances. This research contributes a novel cross sectoral and cross-jurisdictional perspective on synthetic chemicals regulation and environmental governance.","S. E. Cook; M. Scheringer; Eva Lieberherr","2026","Journal of Environmental Management","10.1016/j.jenvman.2026.129319","-","true","https://doi.org/10.1016/j.jenvman.2026.129319","European union; Legislature; Business; Common Agricultural Policy; Obligation; Product (mathematics); Legislation; Qualitative comparative analysis; Public economics; Environmental planning","en","-","Include"
"Sustainability and customer perceptions in contemporary service experiences: a literature review","
 
 Sustainability is important in-service experiences, yet research on how customers perceive these initiatives remains fragmented across sectors and disciplines. This study aims to review existing literature to provide a structured understanding of the field. It aims to map the intellectual structures, thematic clusters and trends in research on sustainability and customer perceptions from 2015 to 2025.
 
 
 
 A systematic literature review was conducted using the PRISMA framework. Seventy-six articles were identified from Scopus and manual searches. Bibliometric analysis with R/Biblioshiny and VOS viewer examined publication trends. Intellectual mapping used keyword co-occurrence, trend topics, and sector-specific evidence to identify concepts and theoretical underpinnings. Thematic mapping was then applied to classify the dominant research themes within the field.
 
 
 
 The study shows a steady rise in research on sustainability and customer perceptions in service settings, with contributions from more than 250 authors across 48 journals. While the research is globally distributed, collaboration is more common within regions than across them. Most studies focus on customers and emphasize themes such as perceived sustainability, service quality, satisfaction, loyalty and engagement. The findings also show that sustainability in services is shaped through customer experiences rather than just operational practices. Trust, credibility and digital interaction play an important role in how customers evaluate and respond to sustainable service offerings.
 
 
 
 Findings inform theory development and practice. Future research should explore underrepresented sectors, technology-enabled services, cross-cultural contexts, multistakeholder perspectives and longitudinal dynamics.
 
 
 
 This study consolidates existing literature and integrates bibliometric, intellectual and thematic perspectives. It provides an overview of how sustainability and customer perceptions have been examined in service experiences.
","Anand Jaiswal; M. Naik; Rajesh Kumar; Abhishek Bhushan Singhal","2026","International Journal of Quality and Service Sciences","10.1108/ijqss-09-2025-0247","-","-","https://doi.org/10.1108/ijqss-09-2025-0247","","-","-","Include"
"Sustainable Human Settlements in the 21st Century: A Multidimensional Review of Challenges and Solutions","Sustainable human settlements are central to addressing the intertwined challenges of rapid urbanization, climate change, resource scarcity, and socio-spatial inequality in the 21st century. As cities, towns, peri-urban areas, and rural settlements continue to expand and transform, there is a growing need for integrated frameworks that capture the multidimensional nature of settlement sustainability. This review synthesizes interdisciplinary scholarship on sustainable human settlements to examine key challenges, solution pathways, and emerging research gaps across environmental, social, economic, technological, and governance dimensions. Using a structured literature review approach, 112 peer-reviewed journal articles published between 2000 and 2025 were systematically analyzed from Scopus, Web of Science, and ScienceDirect databases. The findings reveal that sustainability challenges are deeply interconnected and are exacerbated by governance fragmentation, unequal resource access, and uneven technological deployment. At the same time, global case studies demonstrate that integrated spatial planning, climate-resilient and nature-based solutions, inclusive governance, smart technologies, and policy integration across scales can generate synergistic sustainability outcomes. However, the review also highlights persistent gaps related to longitudinal evidence, equity-centered analysis, underrepresentation of the Global South and rural contexts, and limited integration of qualitative and participatory approaches with emerging digital tools. By advancing a multidimensional and urban–rural continuum perspective, this study contributes a holistic synthesis that bridges fragmented bodies of knowledge and supports more inclusive, resilient, and context-sensitive pathways toward sustainable human settlements. The review offers actionable insights for researchers, planners, and policymakers seeking to align settlement development with global sustainability and climate goals.","A. Raihan","2026","Human Settlements and Sustainability","10.1016/j.hssust.2026.04.002","-","true","https://doi.org/10.1016/j.hssust.2026.04.002","Human settlement; Environmental planning; Business; Environmental resource management; Sustainability; Sustainable development; Variety (cybernetics); Geography; Key (lock); Work (physics)","en","-","Include"
"Artificial Intelligence in Sleep Medicine I: Diagnosis, Treatment, Care, and Research","Artificial intelligence (AI) is transforming sleep medicine (SM) through improved diagnostics, therapeutics, and research. AI enhances diagnostic accuracy, treatment personalization, workflow efficiency. However, implementation requires careful validation and oversight. This review explores AI applications across the sleep disorders spectrum. AI in diagnostic SM covers applications including polysomnography and home sleep testing. We examine how AI detects early neurodegenerative changes in REM sleep behavior disorder, identify novel biomarkers, and optimize chronotherapeutic timing. Wearables complement these advances by continuously monitoring sleep patterns, movement and physiological signals in natural settings, generating rich datasets ideal for AI analysis. In therapeutics, machine learning models enhance sleep apnea phenotyping, enabling precise treatment selection, and improve CPAP adherence prediction. AI helps identify biomarkers to optimize the timing of chronotherapeutic interventions. In medical care, natural language processing facilitates unstructured clinical chart data extraction. Implementation challenges include data standardization, algorithmic bias, and the ""generalization gap."" We provide a structured framework for clinical implementation, emphasizing validation requirements and ethical considerations. Large datasets using routine clinical care, cohort studies, and wearable derived data create vast amounts of data. In return, AI tools and methodologies enhance and expand development of phenotypes and endotypes with the final goal of personalized and precision SM.","A. Sharafkhaneh; M. Hirshkowitz; Javad Razjouyan; A. BaHammam; T. Leppanen; Chol Shin; H. Korkalainen; T. Penzel","2026","Sleep Medicine Reviews","10.1016/j.smrv.2026.102295","-","true","https://doi.org/10.1016/j.smrv.2026.102295","Sleep (system call); Sleep medicine; Psychology; Medicine; Artificial intelligence; MEDLINE; Precision medicine; Psychiatry; Clinical psychology; Computer science","en","-","Include"
"End-of-Life Management of Long-Haul Trucks: Disassembly Analysis, Material Flows, and Insights for a Circular Economy","The Circular Economy has emerged as a key strategy for reducing resource consumption and environmental impacts across industries, and understanding the end-of-life processes of products is essential in this transition. In the European heavy-duty vehicle sector, products are highly resource intensive yet long-lived, typically undergoing several use phases under different owners and frequently being exported before reaching their end-of-life. This fragmented lifecycle limits manufacturers’ insights into where their products ultimately end up and how they are treated at the end of their service life. The new End-of-Life Vehicle Directive proposed by the European Commission requires heavy-duty vehicle manufacturers to provide a take-back infrastructure for end-of-life vehicles and ensure their proper treatment. To meet these new obligations, a detailed understanding of how heavy-duty vehicles are dismantled and how their components and materials are currently managed at the end-of-life is necessary. Thus, this study analyzes the disassembly process of a long-haul truck and performs an analysis of its components and materials. A complete vehicle disassembly was carried out in an original equipment manufacturer workshop, complemented by interviews with mechanics and vehicle design experts. The material and component flows were mapped and evaluated to identify opportunities for reuse, remanufacturing, and recycling. The results show that 58% of the vehicle mass can be directly reused or remanufactured, while 33% is recyclable. The findings demonstrate a high suitability for circular strategies in the HDV sector but also reveal significant challenges in technical feasibility, lifecycle considerations during product development, and economic viability.","Carolin S Escherich; Teresa von der Horst; Michael Lieder; Johannes Fottner","2026","Cleaner Production Letters","10.1016/j.clpl.2026.100143","-","true","https://doi.org/10.1016/j.clpl.2026.100143","Circular economy; Business; Engineering; Production (economics); Industrial organization; Work (physics); Process (computing); Computer science; Economics; Component (thermodynamics)","en","-","Include"
"Eye-Tracking in Reading Research","Abstract: Eye-tracking methods have become a valuable tool for reading research, as they provide significant evidence on the behavioral and cognitive performance of developing readers. They also help identify reading behavior patterns among children with neurodevelopmental conditions, such as reading difficulties (RD) or attention-deficit hyperactivity disorder (ADHD). In this paper, we reviewed relevant literature (73 empirical studies) from 2008 to 2023 (15 years). We documented how reading performance was measured through eye-tracking methodology among typical and atypical readers across various languages. To ensure a rigorous and transparent review, we adhered to the PRISMA framework, defined keywords, established inclusion and exclusion criteria, conducted data extraction, and employed a multi-phase selection process. We focused on research samples, stimulus designs, independent variables, eye-tracking systems, and metrics. The results indicated that research involving typically developing children mainly included participants from primary school and employed various eye-tracking methods, with English being the most studied language. Studies on children with RD and ADHD varied significantly in participants’ sample sizes, languages, and experimental designs. The discussion emphasizes the need for standardized data-collection procedures to enhance the reliability and comparability of findings, thereby supporting the development of effective interventions and instructional methods for reading difficulties.","Timothy C. Papadopoulos; Argyro Fella; Cengiz Acartürk; E. Bahçekapılı; Kimete Canaj; Kristina Cergol; Nazik DİNÇTOPAL DENİZ; Nora Hollenstein; Gordana Hržica; Marija Jozipović; Ramunė Kasperė; Dorota Klimek-Jankowska; H. B. S. Knudsen; J. Krebs; Izabela Krejtz; Magda Leszko; Marta Łockiewicz; Jurgita Motiejūnienė; Aysegul Ozkan; Marijan Palmović; Paula Luegi; Ana Matić Škorić; B. N. Türkan; Funda Yildirim; Duygun Erol Barkana","2026","European Psychologist","10.1027/1016-9040/a000579","-","-","https://doi.org/10.1027/1016-9040/a000579","","-","-","Include"
"Catalyzing public procurement of innovation: a typology of intermediary functions","Public procurement is increasingly recognized as a strategic lever for stimulating innovation and addressing complex societal challenges. Despite political commitment across Europe and beyond, the implementation of public procurement of innovation (PPoI) remains fraught with structural, procedural, and organizational challenges. Innovation intermediaries—actors that broker, coordinate, or facilitate innovation processes, demonstrate promise in overcoming these barriers. However, their role in procurement management is conceptually underdeveloped and empirically confined to highly complex cases. Existing studies rarely reflect the regulatory particularities of public procurement, especially its legal obligations for openness, competition, and transparency. To address this gap, this study proposes a function-based typology of innovation intermediaries, identifying six types—Networker, Mediator, Foundation Layer, Resource Orchestrator, Tendering Facilitator, and Compliance Facilitator—linked to four procurement situations: efficient, adapted, technological, and experimental. The typology improves conceptual clarity, offers practical guidance for procurement practitioners, and provides a foundation for future empirical and theoretical PPoI research.","Hendrik Hermann Bangert; Christian von Deimling; M. Essig","2026","Management Review Quarterly","10.1007/s11301-026-00587-z","-","true","https://doi.org/10.1007/s11301-026-00587-z","Typology; Procurement; Business; Foundation (evidence); Politics; Scarcity; Industrial organization; Resource (disambiguation); Conceptual framework; Chief procurement officer","en","-","Include"
"Advancing Circular Economy of Bio-Based Building Materials: Critical Gaps and Future Prospects","-","Sardar Edalat","2026","Circular Economy and Sustainability","10.1007/s43615-026-00729-1","-","false","https://doi.org/10.1007/s43615-026-00729-1","Circular economy; Supply chain; Mainstream; Compatibility (geochemistry); Business; Industrial organization; Construction industry; Engineering; Business model; Sustainability","en","-","Include"
"Valorization of Food Processing By-Products: A Sustainable Approach for a Circular Bioeconomy","-","Basavaraj Neelappa Gonal; Shubham K Ravikumar; Vinayak Basavaraj Pattanad; Rakesh R Patil; S. Arakera","2026","Food Ethics","10.1007/s41055-026-00208-1","-","false","https://doi.org/10.1007/s41055-026-00208-1","Food waste; Valorisation; Sustainability; Environmental planning; Business; Life-cycle assessment; Food security; Environmental resource management; Resource efficiency; Environmental economics","en","-","Include"
