id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W1998363690,,3930,,Eric W.T. Ngai|D.C.K. Chau|J. K. L. Poon|Chester K.M. To,https://openalex.org/A5080121059|https://openalex.org/A5053708175|https://openalex.org/A5109988498|https://openalex.org/A5052023131,https://orcid.org/0000-0002-7278-7434|||https://orcid.org/0000-0001-6622-892X,HK|HK|HK|HK,Hong Kong Polytechnic University|Hong Kong Polytechnic University|Hong Kong Polytechnic University|Hong Kong Polytechnic University,https://openalex.org/I14243506|https://openalex.org/I14243506|https://openalex.org/I14243506|https://openalex.org/I14243506,False|False|True|False,,0.99458578,139,https://openalex.org/I14243506,Energy and utility management maturity model for sustainable manufacturing process,https://doi.org/10.1016/j.ijpe.2012.12.018,"Division of Civil, Mechanical and Manufacturing Innovation",28.5004,,False,en,False,closed,International Journal of Production Economics,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S184816971,0925-5273,journal,Sustainable Supply Chain Management,2013-01-03,2013,article
https://openalex.org/W2170824965,"Abstract Action research (AR) has for many years been promoted and practised as one way to conduct field studies within the information systems (IS) discipline. Based on a review of articles published in leading journals, we explore how IS researchers practise AR. Our review suggests that AR lends itself strongly towards pluralist approaches which facilitate the production of both theoretical and practical knowledge. First, on the level of each study we analyse how research and problem‐solving activities are mixed, in three ways: the research dominant, the problem‐solving dominant and the interactive approaches. Second, in the context of the wider research programme in which the study is situated, we analyse how AR is mixed with other research methods, in two ways: the dominant and the sequential approaches. We argue that these pluralist practices of mixing types of research activities and types of research methods provide IS action researchers with a rich portfolio of approaches to knowledge production. This portfolio helps them address the risks involved in AR to ensure their efforts contribute to the literature as well as to practical problem‐solving.",4640,,Mike Chiasson|Matt Germonprez|Lars Mathiassen,https://openalex.org/A5113459506|https://openalex.org/A5015895755|https://openalex.org/A5041554519,|https://orcid.org/0000-0003-2326-5901|,GB|US|US,Lancaster University|University of Wisconsin–Eau Claire|Georgia State University,https://openalex.org/I67415387|https://openalex.org/I124727415|https://openalex.org/I181565077,True|False|False,,0.99537593,134,https://openalex.org/I67415387,Pluralist action research: a review of the information systems literature*,https://doi.org/10.1111/j.1365-2575.2008.00297.x,,30.4581,,False,en,True,bronze,Information Systems Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S92260147,1350-1917,journal,Information Systems Theories and Implementation,2008-03-11,2008,review
https://openalex.org/W2141751119,"Important innovations are increasingly produced based on research engagement and fertilization across industries. However, we know little about the challenges associated with managing innovation networks in specific contexts that involves researchers in cross-industry collaboration. Against this backdrop, we draw on theory on design and orchestration of innovation networks to analyze a large-scale government sponsored program, “ProcessIT Innovations” that was designed to increase competitiveness and accelerate economic growth in Northern Sweden. The program was initiated and led by firms from the traditionally strong local process industry and engaged local researchers and firms from the emerging IT industry. Based on our analyses, we offer two contributions. First, we provide a detailed analysis of the challenges related to configuration of the network, orchestration of partnerships between participants, and facilitation of innovation in dedicated development projects. Second, we propose a model of managing research and innovation networks through fertilization across industries and between firms and research institutions.",3960,3960,Per Levén|Jonny Holmström|Lars Mathiassen,https://openalex.org/A5018101662|https://openalex.org/A5103155487|https://openalex.org/A5041554519,|https://orcid.org/0000-0002-0905-350X|,SE|SE|US,Umeå University|Umeå University|Georgia State University,https://openalex.org/I90267481|https://openalex.org/I90267481|https://openalex.org/I181565077,True|False|False,cc-by-nc-nd,0.99401586,133,https://openalex.org/I90267481,Managing research and innovation networks: Evidence from a government sponsored cross-industry program,https://doi.org/10.1016/j.respol.2013.08.004,,26.1254,,False,en,True,hybrid,Research Policy,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S9731383,0048-7333,journal,Innovation and Knowledge Management,2013-09-25,2013,article
https://openalex.org/W181836579,,,,Mathiassen|Chiasson|Germonprez,https://openalex.org/A5105898373|https://openalex.org/A5096748589|https://openalex.org/A5106042941,||,US|GB|US,Georgia State University|Lancaster University|University of Nebraska at Omaha,https://openalex.org/I181565077|https://openalex.org/I67415387|https://openalex.org/I122266389,True|False|False,,0.99565945,122,https://openalex.org/I181565077,Style Composition in Action Research Publication1,https://doi.org/10.2307/41703459,,31.0584,,False,en,False,closed,MIS Quarterly,https://openalex.org/P4327875293,MIS Quarterly,https://openalex.org/S57293258,0276-7783,journal,Information Systems Theories and Implementation,2012-06-01,2012,article
https://openalex.org/W2940520932,,2290,,Olivia Benfeldt|John Stouby Persson|Sabine Madsen,https://openalex.org/A5022713563|https://openalex.org/A5014677307|https://openalex.org/A5102434153,https://orcid.org/0000-0002-1261-3272|https://orcid.org/0000-0003-0422-1380|https://orcid.org/0000-0002-8999-6777,DK|DK|DK,Aalborg University|Aalborg University|Aalborg University,https://openalex.org/I891191580|https://openalex.org/I891191580|https://openalex.org/I891191580,True|False|False,other-oa,0.96831243,114,https://openalex.org/I891191580,Data Governance as a Collective Action Problem,https://doi.org/10.1007/s10796-019-09923-z,,6.8055,,False,en,True,green,Information Systems Frontiers,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S181659395,1387-3326,journal,Data Quality and Management,2019-04-27,2019,article
https://openalex.org/W2762694993,,,,Jane Elisabeth Frisk|Frank Bannister,https://openalex.org/A5044327233|https://openalex.org/A5087546798,|https://orcid.org/0000-0003-3673-0374,SE|IE,University of Gothenburg|Trinity College Dublin,https://openalex.org/I881427289|https://openalex.org/I205274468,True|False,,0.98702146,113,https://openalex.org/I881427289,Improving the use of analytics and big data by changing the decision-making culture,https://doi.org/10.1108/md-07-2016-0460,,13.245,,False,en,False,closed,Management Decision,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S154010748,0025-1747,journal,Big Data and Business Intelligence,2017-10-06,2017,article
https://openalex.org/W2402512875,,,,Markus Rohde|Peter Brödner|Gunnar Stevens|Matthias Betz|Volker Wulf,https://openalex.org/A5070271349|https://openalex.org/A5013224339|https://openalex.org/A5001665434|https://openalex.org/A5103068364|https://openalex.org/A5011933120,https://orcid.org/0000-0003-3290-5261||https://orcid.org/0000-0002-7785-5061||https://orcid.org/0000-0002-1214-1551,DE|DE|DE|DE|DE,University of Siegen|University of Siegen|University of Siegen|University of Siegen|University of Siegen,https://openalex.org/I206895457|https://openalex.org/I206895457|https://openalex.org/I206895457|https://openalex.org/I206895457|https://openalex.org/I206895457,True|False|False|False|False,,0.9913606,107,https://openalex.org/I206895457,Grounded Design - a praxeological IS research perspective,https://doi.org/10.1057/jit.2016.5,,21.8539,,False,en,False,closed,Journal of Information Technology,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S135086714,0268-3962,journal,Information Systems Theories and Implementation,2016-05-17,2016,article
https://openalex.org/W1772196659,,2290,,Yvonne Dittrich|Kari Rönkkö|Jeanette Eriksson|Christina Hansson|Olle Lindeberg,https://openalex.org/A5033163346|https://openalex.org/A5056629030|https://openalex.org/A5045383095|https://openalex.org/A5045930978|https://openalex.org/A5033036916,https://orcid.org/0000-0003-4757-3394|https://orcid.org/0000-0002-3312-3045|||,DK|SE|SE|SE|SE,IT University of Copenhagen|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I83467386|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799,True|False|False|False|False,,0.98199033,100,https://openalex.org/I83467386,Cooperative method development,https://doi.org/10.1007/s10664-007-9057-1,,12.466,,False,en,False,closed,Empirical Software Engineering,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S109852484,1382-3256,journal,Software Engineering Techniques and Practices,2007-12-17,2007,article
https://openalex.org/W2064314584,,3760,,Hongyi Sun|Wenbin Ni|Rocky Lam,https://openalex.org/A5077136364|https://openalex.org/A5020988569|https://openalex.org/A5026500328,https://orcid.org/0000-0002-8871-6673|https://orcid.org/0000-0003-1230-1209|,HK|CN|,City University of Hong Kong|Zhejiang University of Finance and Economics|,https://openalex.org/I168719708|https://openalex.org/I90727586|,False|True|False,,0.99267936,89,https://openalex.org/I90727586,A step-by-step performance assessment and improvement method for ERP implementation: Action case studies in Chinese companies,https://doi.org/10.1016/j.compind.2014.12.005,Systematics Association,17.9151,,False,en,False,closed,Computers in Industry,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S60779006,0166-3615,journal,ERP Systems Implementation and Impact,2015-01-08,2015,article
https://openalex.org/W405793633,"Engaged scholarship (Van de Ven 2007) offers a grand opportunity to address key challenges within the Information Systems (IS) discipline in a novel and constructive way. To explore this opportunity, we adapt the principles of engaged scholarship and apply them to analyze Scandinavian IS research through the lens of Scandinavian Journal of Information Systems (SJIS). We consider the Scandinavian tradition based on review papers in SJIS; we review all research papers published in SJIS over the past 20 years; finally, we discuss the possible role of engaged scholarship in shaping the future of Scandinavian IS research. We conclude with implications of engaged scholarship for IS research and practice in general.",,,Lars Mathiassen|Peter Axel Nielsen,https://openalex.org/A5041554519|https://openalex.org/A5069120157,|https://orcid.org/0000-0002-0282-7445,|,,,True|False,,0.99257478,88,,Engaged Scholarship in IS Research,,,23.9501,,False,en,True,green,Journal of the Association for Information Systems,https://openalex.org/P4310321080,Association for Information Systems,https://openalex.org/S30879505,1536-9323,journal,Information Systems Theories and Implementation,2008-01-01,2008,article
https://openalex.org/W2066394248,"One indication of the maturation of Computer Science Education as a research-based discipline is the recent emergence of several large-scale studies spanning multiple institutions. This paper examines a ""family"" of these multi-institutional, multi-national studies, detailing core elements and points of difference in both study design and the organization of the research team, and highlighting the costs and benefits associated with the different approaches.",,,Sally Fincher|Raymond Lister|Tony Clear|Anthony Robins|Josh Tenenberg|Marian Petre,https://openalex.org/A5055670961|https://openalex.org/A5047100005|https://openalex.org/A5009735281|https://openalex.org/A5043855487|https://openalex.org/A5026191600|https://openalex.org/A5002599291,https://orcid.org/0000-0001-7347-108X|https://orcid.org/0000-0001-5780-0445|https://orcid.org/0000-0001-6985-5064|https://orcid.org/0000-0003-1473-1683|https://orcid.org/0000-0002-3060-1013|https://orcid.org/0000-0001-9052-3881,GB|AU|NZ|NZ|US|GB,University of Kent|University of Technology Sydney|Auckland University of Technology|University of Otago|University of Washington Tacoma|The Open University,https://openalex.org/I20581793|https://openalex.org/I114017466|https://openalex.org/I39854758|https://openalex.org/I80281795|https://openalex.org/I4210150356|https://openalex.org/I204136569,True|False|False|False|False|False,,0.94487412,73,https://openalex.org/I20581793,"Multi-institutional, multi-national studies in CSEd Research",https://doi.org/10.1145/1089786.1089797,National Science Foundation,4.8635,,False,en,True,green,,,,,,,Teaching and Learning Programming,2005-01-01,2005,article
https://openalex.org/W1480818954,,,,Boris Otto|Hubert Österle,https://openalex.org/A5066585065|https://openalex.org/A5059690448,https://orcid.org/0000-0003-3189-9461|,CH|CH,University of St.Gallen|University of St.Gallen,https://openalex.org/I202963720|https://openalex.org/I202963720,True|False,,0.93401985,39,https://openalex.org/I202963720,Principles for Knowledge Creation in Collaborative Design Science Research,,,3.8822,,False,en,False,closed,Alexandria (UniSG) (University of St.Gallen),https://openalex.org/I4210158813,St.Gallen University of Teacher Education,https://openalex.org/S4306400650,,repository,Information Systems Theories and Implementation,2012-12-18,2012,article
https://openalex.org/W2728144867,,,,Anna Sandberg|Ivica Crnković,https://openalex.org/A5036868434|https://openalex.org/A5002610402,https://orcid.org/0000-0002-5843-2784|https://orcid.org/0000-0002-5278-755X,SE|SE,Ericsson (Sweden)|Chalmers University of Technology,https://openalex.org/I1306339040|https://openalex.org/I66862912,True|False,,0.9716919,33,https://openalex.org/I1306339040,Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies,https://doi.org/10.1109/icse-seip.2017.20,,7.2544,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2017-05-01,2017,article
https://openalex.org/W2168449375,,,,Anna Sandberg|Lars Pareto|Thomas Arts,https://openalex.org/A5036868434|https://openalex.org/A5078172202|https://openalex.org/A5075791951,https://orcid.org/0000-0002-5843-2784||,SE|SE|SE,Ericsson (Sweden)|Chalmers University of Technology|Chalmers University of Technology,https://openalex.org/I1306339040|https://openalex.org/I66862912|https://openalex.org/I66862912,True|False|False,,0.98717533,111,https://openalex.org/I1306339040,Agile Collaborative Research: Action Principles for Industry-Academia Collaboration,https://doi.org/10.1109/ms.2011.49,,15.2768,,False,en,False,closed,IEEE Software,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S6725529,0740-7459,journal,Software Engineering Techniques and Practices,2011-03-17,2011,article
https://openalex.org/W27633750,,3090,,Helena Bukvova,https://openalex.org/A5006435364,https://orcid.org/0000-0002-9846-5820,,,,True,,1.0,109,,Studying Research Collaboration: A Literature Review,https://doi.org/10.1111/jeb.12978,,14.6279,,False,en,False,closed,Journal of Evolutionary Biology,https://openalex.org/P4310311648,Oxford University Press,https://openalex.org/S138169916,1010-061X,journal,Knowledge Management and Sharing,2010-01-01,2010,review
https://openalex.org/W2090771594,,3210,,Tariq Osman Andersen|Pernille Bjørn|Finn Kensing|Jonas Moll,https://openalex.org/A5071322830|https://openalex.org/A5021137442|https://openalex.org/A5089084748|https://openalex.org/A5071951798,https://orcid.org/0000-0002-9342-5520|https://orcid.org/0000-0001-7049-1173|https://orcid.org/0000-0002-1392-5999|https://orcid.org/0000-0002-4772-4730,DK|DK|DK|DK,University of Copenhagen|IT University of Copenhagen|IT University of Copenhagen|University of Copenhagen,https://openalex.org/I124055696|https://openalex.org/I83467386|https://openalex.org/I83467386|https://openalex.org/I124055696,True|False|False|False,,0.90973685,108,https://openalex.org/I124055696,Designing for collaborative interpretation in telemonitoring: Re-introducing patients as diagnostic agents,https://doi.org/10.1016/j.ijmedinf.2010.09.010,,2.7316,https://pubmed.ncbi.nlm.nih.gov/21067968,False,en,False,closed,International Journal of Medical Informatics,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S53142634,1386-5056,journal,Cardiac pacing and defibrillation studies,2010-11-10,2010,article
https://openalex.org/W1968190820,"Abstract. With firms increasingly relying on ubiquitous computing to implement major business initiatives, it is becoming ever more necessary to understand the technological aspects of business developments. This paper analyzes the use of remote diagnostics systems in the manufacturing industry and discusses the opportunities and challenges for the early adopters. It pays specific attention to the impact on business aspects such as the value creation process consisting of relationships, roles, and architecture and the value proposal consisting of a business offer and customer value. The study shows how ubiquitous computing allows manufacturers to become remote service providers while customers can either become co‐creators of value or passive receivers of created value. Ubiquitous computing also creates possibilities for the manufacturing industry to design new kinds of business offers based on remote presence. Studying remote diagnostics systems shows that ubiquitous computing creates value when deployed in products, and not just in relation to individuals. Moreover, the design of the value‐creation process should not be limited to the single supplier or customer organization, as ubiquitous computing applications take no notice of organizational boundaries.",4640,,Katrin Jonsson|Ulrika H. Westergren|Jonny Holmström,https://openalex.org/A5079482200|https://openalex.org/A5082566660|https://openalex.org/A5103155487,https://orcid.org/0000-0003-0668-846X|https://orcid.org/0000-0001-7349-6818|https://orcid.org/0000-0002-0905-350X,SE||,Umeå University||,https://openalex.org/I90267481||,True|False|False,other-oa,0.99473903,105,https://openalex.org/I90267481,Technologies for value creation: an exploration of remote diagnostics systems in the manufacturing industry,https://doi.org/10.1111/j.1365-2575.2007.00267.x,,23.9598,,False,en,True,green,Information Systems Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S92260147,1350-1917,journal,Service and Product Innovation,2007-12-09,2007,article
