id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2057366964,,,,Shundan Xiao|Jim Witschey|Emerson Murphy-Hill,https://openalex.org/A5035376372|https://openalex.org/A5075465070|https://openalex.org/A5052426710,||https://orcid.org/0000-0003-3921-9416,US|US|US,North Carolina State University|North Carolina State University|North Carolina State University,https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535,True|False|False,,0.97928775,92,https://openalex.org/I137902535,Social influences on secure development tool adoption,https://doi.org/10.1145/2531602.2531722,National Security Agency,10.7519,False,en,False,closed,,,,,,,Open Source Software Innovations,2014-02-07,2014,article
https://openalex.org/W1983956982,,,,Dongmei Zhang|Shi Han|Yingnong Dang|Jian–Guang Lou|Haidong Zhang|Tao Xie,https://openalex.org/A5100331488|https://openalex.org/A5006300825|https://openalex.org/A5086338440|https://openalex.org/A5025118710|https://openalex.org/A5101789836|https://openalex.org/A5048118068,https://orcid.org/0000-0002-9230-2799|https://orcid.org/0000-0002-0360-6089|||https://orcid.org/0000-0001-7411-8042|https://orcid.org/0000-0002-6731-216X,CN|CN|CN|CN|CN|US,Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|University of Illinois Urbana-Champaign,https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I157725225,True|False|False|False|False|False,,0.99085847,90,https://openalex.org/I4210113369,Software Analytics in Practice,https://doi.org/10.1109/ms.2013.94,Microsoft Research Asia,20.0534,False,en,False,closed,IEEE Software,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S6725529,0740-7459,journal,Software Engineering Research,2013-07-16,2013,article
https://openalex.org/W2043584256,,3560,,Tony Gorschek|Ewan Tempero|Lefteris Angelis,https://openalex.org/A5047199297|https://openalex.org/A5069747561|https://openalex.org/A5008070273,https://orcid.org/0000-0002-3646-235X|https://orcid.org/0000-0002-3786-1707|https://orcid.org/0000-0002-6677-4039,SE|NZ|GR,Blekinge Institute of Technology|University of Auckland|Aristotle University of Thessaloniki,https://openalex.org/I52719799|https://openalex.org/I154130895|https://openalex.org/I21370196,True|False|False,,0.99311608,77,https://openalex.org/I52719799,On the use of software design models in software development practice: An empirical investigation,https://doi.org/10.1016/j.jss.2014.03.082,,23.0419,False,en,False,closed,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Research,2014-04-12,2014,article
https://openalex.org/W1975058921,,,,Richard Torkar|Tony Gorschek|Robert Feldt|Mikael Svahnberg|Uzair Akbar Raja|Kashif Kamran,https://openalex.org/A5030588511|https://openalex.org/A5047199297|https://openalex.org/A5063787358|https://openalex.org/A5085818655|https://openalex.org/A5018538583|https://openalex.org/A5061895972,https://orcid.org/0000-0002-0118-8143|https://orcid.org/0000-0002-3646-235X|https://orcid.org/0000-0002-5179-4205|https://orcid.org/0000-0002-4451-6055||,SE|SE|SE|SE|SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799,True|False|False|False|False|False,,0.98253702,72,https://openalex.org/I52719799,REQUIREMENTS TRACEABILITY: A SYSTEMATIC REVIEW AND INDUSTRY CASE STUDY,https://doi.org/10.1142/s021819401250009x,,12.4401,False,en,False,closed,International Journal of Software Engineering and Knowledge Engineering,https://openalex.org/P4310319815,World Scientific,https://openalex.org/S131442419,0218-1940,journal,Software Engineering Research,2012-05-01,2012,review
https://openalex.org/W2136854719,,3560,,Nauman bin Ali|Kai Petersen|Claes Wohlin,https://openalex.org/A5072594385|https://openalex.org/A5071394068|https://openalex.org/A5037810527,https://orcid.org/0000-0001-7266-5632|https://orcid.org/0000-0002-1532-8223|https://orcid.org/0000-0003-0460-5253,SE|SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799,True|False|False,other-oa,0.99127992,72,https://openalex.org/I52719799,A systematic literature review on the industrial use of software process simulation,https://doi.org/10.1016/j.jss.2014.06.059,,19.633,False,en,True,green,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Research,2014-07-09,2014,article
https://openalex.org/W2141571517,,3560,,Mahvish Khurum|Tony Gorschek,https://openalex.org/A5020825689|https://openalex.org/A5047199297,|https://orcid.org/0000-0002-3646-235X,SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I52719799,True|False,,0.991932,68,https://openalex.org/I52719799,A systematic review of domain analysis solutions for product lines,https://doi.org/10.1016/j.jss.2009.06.048,,20.9179,False,en,False,closed,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Techniques and Practices,2009-07-03,2009,review
https://openalex.org/W2805116130,"Over the years, universities have been considered as research centers that seek to collaborate with industries to create innovative products. This link has generated many concepts, among them being the concept of technology transfer. The objective of this work is to present a systematic review on the technology transfer generated in university-industry collaboration (UIC). Based on a review of 66 papers, the results presented in this article include the technology transfer (TT) models presented in the literature, a description of the common elements in a transfer process, and a description of the interaction between the elements involved, through the presentation of a conceptual model of technology transfer in the context of collaboration between the university and the industry.",1400,1400,Juan Arenas|Domingo González,https://openalex.org/A5081163611|https://openalex.org/A5112368007,https://orcid.org/0000-0001-8106-7095|,PE|PE,Pontificia Universidad Católica del Perú|Pontificia Universidad Católica del Perú,https://openalex.org/I65285256|https://openalex.org/I65285256,True|True,cc-by,0.96190432,62,https://openalex.org/I65285256,Technology Transfer Models and Elements in the University-Industry Collaboration,https://doi.org/10.3390/admsci8020019,,6.7587,False,en,True,gold,Administrative Sciences,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S2738355984,2076-3387,journal,Innovation and Knowledge Management,2018-06-06,2018,article
https://openalex.org/W2144006202,"The product development environment facing most companies today requires a long-term perspective featuring the conception and development of long-term innovations. This can be hard when close quarter bottom-line results dominate. Without innovation, competitive advantages decrease over time. This is especially true for companies producing software-intensive systems. Software is becoming a large part of the competitive advantage of traditionally hardware-focused systems such as cars, robots, or power systems, where feature sets traditionally offered and controlled by hardware are transferred to software. As software's impact and influence grows, so do the possibilities for innovation and increasing the competitive advantage through software. Star Search is a lightweight innovation model based on best practices from innovation management literature as well as two industry cases. It employs face-to-face screening and idea refinement using heterogeneous audition teams. Star Search was developed in collaboration with, and subsequently piloted at, two companies. It has helped increase the long-term perspective of product development by increasing the level of new ideas that make it to product planning and development.",,,Tony Gorschek|Samuel Fricker|Klas Palm|Steven Kunsman,https://openalex.org/A5047199297|https://openalex.org/A5108789352|https://openalex.org/A5052232365|https://openalex.org/A5083678997,https://orcid.org/0000-0002-3646-235X||https://orcid.org/0000-0002-7409-8966|,SE|CH|SE|CH,Blekinge Institute of Technology|University of Zurich|Danaher (Sweden)|ABB (Switzerland),https://openalex.org/I52719799|https://openalex.org/I202697423|https://openalex.org/I4210160385|https://openalex.org/I885143765,True|False|False|False,other-oa,0.9841012,56,https://openalex.org/I52719799,A Lightweight Innovation Process for Software-Intensive Product Development,https://doi.org/10.1109/ms.2009.164,,11.947,False,en,True,green,IEEE Software,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S6725529,0740-7459,journal,Open Source Software Innovations,2009-10-08,2009,article
https://openalex.org/W2148276989,,3150,,Stefan Schneider|Richard Torkar|Tony Gorschek,https://openalex.org/A5062189755|https://openalex.org/A5030588511|https://openalex.org/A5047199297,https://orcid.org/0000-0001-8210-4011|https://orcid.org/0000-0002-0118-8143|https://orcid.org/0000-0002-3646-235X,DE|SE|SE,Daimler (Germany)|Chalmers University of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology,https://openalex.org/I891521709|https://openalex.org/I66862912|https://openalex.org/I52719799|https://openalex.org/I52719799,True|False|False,,0.97674869,55,https://openalex.org/I891521709,Solutions in global software engineering: A systematic literature review,https://doi.org/10.1016/j.ijinfomgt.2012.06.002,,9.5419,False,en,False,closed,International Journal of Information Management,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S189354248,0268-4012,journal,Software Engineering Techniques and Practices,2012-10-31,2012,article
https://openalex.org/W2537338860,,,,Markus Borg|Krzysztof Wnuk|Björn Regnell|Per Runeson,https://openalex.org/A5004374106|https://openalex.org/A5043325379|https://openalex.org/A5040743852|https://openalex.org/A5087032437,https://orcid.org/0000-0001-7879-4371|https://orcid.org/0000-0003-3567-9300|https://orcid.org/0000-0002-9380-6120|https://orcid.org/0000-0003-2795-4851,SE|SE|SE|SE,Ideon Science Park|Blekinge Institute of Technology|Lund University|Lund University,https://openalex.org/I2802416562|https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555,True|False|False|False,,0.99009781,53,https://openalex.org/I2802416562,Supporting Change Impact Analysis Using a Recommendation System: An Industrial Case Study in a Safety-Critical Context,https://doi.org/10.1109/tse.2016.2620458,Knowledge Foundation|Lunds Universitet,16.5869,False,en,False,closed,IEEE Transactions on Software Engineering,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S8351582,0098-5589,journal,Software Engineering Research,2016-10-24,2016,article
https://openalex.org/W2767744171,,3350,,Tommi Mikkonen|Casper Lassenius|Tomi Männistö|Markku Oivo|Janne Järvinen,https://openalex.org/A5074223722|https://openalex.org/A5043683970|https://openalex.org/A5057718373|https://openalex.org/A5064264297|https://openalex.org/A5043467989,https://orcid.org/0000-0002-8540-9918|https://orcid.org/0000-0003-4192-7024|https://orcid.org/0000-0001-7470-5183|https://orcid.org/0000-0002-1698-2323|https://orcid.org/0000-0002-2000-6552,|FI|FI|FI|FI,|Aalto University|University of Helsinki|University of Oulu|F-Secure (Finland),|https://openalex.org/I9927081|https://openalex.org/I133731052|https://openalex.org/I98381234|https://openalex.org/I4210128912,True|False|False|False|False,,0.98229109,48,,Continuous and collaborative technology transfer: Software engineering research with real-time industry impact,https://doi.org/10.1016/j.infsof.2017.10.013,,10.5893,False,en,True,green,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2017-11-07,2017,article
https://openalex.org/W3097490803,"Research collaborations between software engineering industry and academia can provide significant benefits to both sides, including improved innovation capacity for industry, and real-world environment for motivating and validating research ideas. However, building scalable and effective research collaborations in software engineering is known to be challenging. While such challenges can be varied and many, in this paper we focus on the challenges of achieving participative knowledge creation supported by active dialog between industry and academia and continuous commitment to joint problem solving. This paper aims to understand what are the elements of a successful industry-academia collaboration that enable the culture of participative knowledge creation. We conducted participant observation collecting qualitative data spanning 8 years of collaborative research between a software engineering research group on software V&V and the Norwegian IT sector. The collected data was analyzed and synthesized into a practical collaboration model, named the Certus Model. The model is structured in seven phases, describing activities from setting up research projects to the exploitation of research results. As such, the Certus model advances other collaborations models from literature by delineating different phases covering the complete life cycle of participative research knowledge creation. The Certus model describes the elements of a research collaboration process between researchers and practitioners in software engineering, grounded on the principles of research knowledge co-creation and continuous commitment to joint problem solving. The model can be applied and tested in other contexts where it may be adapted to the local context through experimentation.",3350,3350,Dusica Marijan|Arnaud Gotlieb,https://openalex.org/A5056500610|https://openalex.org/A5013313145,https://orcid.org/0000-0001-9345-5431|https://orcid.org/0000-0002-8980-7585,NO|NO,Simula Research Laboratory|Simula Research Laboratory,https://openalex.org/I2799829267|https://openalex.org/I2799829267,True|False,cc-by,0.97208787,47,https://openalex.org/I2799829267,Industry-Academia research collaboration in software engineering: The Certus model,https://doi.org/10.1016/j.infsof.2020.106473,Norges Forskningsråd,7.2316,False,en,True,hybrid,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2020-11-02,2020,article
https://openalex.org/W2466590866,,2390,,Vahid Garousi|Matt M. Eskandar|Kadir Herkiloğlu,https://openalex.org/A5000712015|https://openalex.org/A5006049345|https://openalex.org/A5023268747,https://orcid.org/0000-0001-6590-7576||https://orcid.org/0000-0003-3258-7240,TR||TR,Hacettepe University||Aselsan (Turkey),https://openalex.org/I66514158||https://openalex.org/I56303344,True|False|False,cc-by-nc-nd,0.98756207,46,https://openalex.org/I66514158,Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey,https://doi.org/10.1007/s11219-016-9319-5,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu|Hacettepe Üniversitesi,14.5016,False,en,True,green,Software Quality Journal,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S7504070,0963-9314,journal,Software Engineering Techniques and Practices,2016-06-01,2016,article
https://openalex.org/W2107206252,"The automotive industry is facing a tremendous growth in the engineering of software-intensive systems, giving rise to various challenges. To prevent problems related to the fit of new software technologies in vehicles and the manufacturing processes, a well functioning interaction between the functions for product development and manufacturing is crucial. This is complicated by the fact that the changeable nature of software development causes unprecedented needs for collaboration and coordination between these two functions. This paper reports on a process assessment that focuses on the interface between the functions for product development and manufacturing in the development and design of software-intensive automotive systems. The main purpose of the study was to identify the key issues for improvement in the area assessed. The assessment was performed at two Swedish automotive companies where data were collected from documents and in interviews with practitioners. Nine key improvement issues were established ranging from challenges in requirements engineering to the need for knowledge transfer between manufacturing and product development. In addition, to increase the understandability of the results and map possible avenues for solution and future research, the paper provides an extensive analysis of each improvement issue in relation to the state-of-the-art.",,,Joakim Pernstål|Ana Magazinius|Tony Gorschek,https://openalex.org/A5018874027|https://openalex.org/A5040427822|https://openalex.org/A5047199297,https://orcid.org/0000-0001-5329-6560||https://orcid.org/0000-0002-3646-235X,SE|SE|SE,Volvo (Sweden)|Volvo Cars (Sweden)|Chalmers University of Technology|Blekinge Institute of Technology,https://openalex.org/I1340210623|https://openalex.org/I4387153628|https://openalex.org/I66862912|https://openalex.org/I52719799,True|False|False,other-oa,0.9601709,43,https://openalex.org/I1340210623|https://openalex.org/I4387153628,A STUDY INVESTIGATING CHALLENGES IN THE INTERFACE BETWEEN PRODUCT DEVELOPMENT AND MANUFACTURING IN THE DEVELOPMENT OF SOFTWARE-INTENSIVE AUTOMOTIVE SYSTEMS,https://doi.org/10.1142/s0218194012500271,,5.8717,False,en,True,green,International Journal of Software Engineering and Knowledge Engineering,https://openalex.org/P4310319815,World Scientific,https://openalex.org/S131442419,0218-1940,journal,Software Engineering Techniques and Practices,2012-11-01,2012,article
https://openalex.org/W2104209155,,,,Tony Gorschek|Andrigo Gomes|Andreas Pettersson|Richard Torkar,https://openalex.org/A5047199297|https://openalex.org/A5072616702|https://openalex.org/A5112710935|https://openalex.org/A5030588511,https://orcid.org/0000-0002-3646-235X|||https://orcid.org/0000-0002-0118-8143,SE|||SE,Blekinge Institute of Technology|||Blekinge Institute of Technology,https://openalex.org/I52719799|||https://openalex.org/I52719799,True|False|False|False,,0.97724594,41,https://openalex.org/I52719799,Introduction of a process maturity model for market‐driven product management and requirements engineering,https://doi.org/10.1002/smr.535,,9.9377,False,en,False,closed,Journal of Software Evolution and Process,https://openalex.org/P4310320595,Wiley,https://openalex.org/S4210172359,2047-7473,journal,Software Engineering Techniques and Practices,2011-03-09,2011,article
https://openalex.org/W2776496286,,3350,,Vahid Garousi|Ramazan Özkan|Aysu Betin-Can,https://openalex.org/A5000712015|https://openalex.org/A5037753236|https://openalex.org/A5028499195,https://orcid.org/0000-0001-6590-7576|https://orcid.org/0000-0003-0736-7967|https://orcid.org/0000-0002-4828-0190,NL|TR|TR,Wageningen University & Research|Software Research and Development Consulting|Middle East Technical University,https://openalex.org/I913481162|https://openalex.org/I4210112681|https://openalex.org/I201799495,True|False|False,cc-by-nc-nd,0.97434356,41,https://openalex.org/I913481162,Multi-objective regression test selection in practice: An empirical study in the defense software industry,https://doi.org/10.1016/j.infsof.2018.06.007,,7.0389,False,en,True,green,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Testing and Debugging Techniques,2018-06-30,2018,article
https://openalex.org/W2081467469,"Abstract—Software engineering research can be done in many ways, in particular it can be done in different ways when it comes to working with industry. This paper presents a list of top 10 challenges to work with industry based on our experience from working with industry in a very close collaboration with continuous exchange of knowledge and information. The top 10 list is based on a large number of research projects and empirical studies conducted with industrial research partners since 1983. It is concluded that close collaboration is a long-term undertaking and a large investment. The importance of addressing the top 10 challenges is stressed, since they form the basis for a long-term sustainable and successful collaboration between industry and academia. Index Terms—Industry collaboration, empirical studies, industry challenges. I.",,,Claes Wohlin,https://openalex.org/A5037810527,https://orcid.org/0000-0003-0460-5253,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,other-oa,0.98917779,40,https://openalex.org/I52719799,Empirical software engineering research with industry: top 10 challenges,https://doi.org/10.5555/2662528.2662542,,17.5485,False,en,True,green,,,,,,,Software Engineering Research,2013-05-19,2013,article
https://openalex.org/W2761713482,"Open Source Software (OSS) ecosystems have reshaped the ways how software-intensive firms develop products and deliver value to customers. However, firms still need support for strategic product planning in terms of what to develop internally and what to share as OSS. Existing models accurately capture commoditization in software business, but lack operational support to decide what contribution strategy to employ in terms of what and when to contribute. This study proposes a Contribution Acceptance Process (CAP) model from which firms can adopt contribution strategies that align with product strategies and planning. In a design science influenced case study executed at Sony Mobile, the CAP model was iteratively developed in close collaboration with the firm's practitioners. The CAP model helps classify artifacts according to business impact and control complexity so firms may estimate and plan whether an artifact should be contributed or not. Further, an information meta-model is proposed that helps operationalize the CAP model at the organization. The CAP model provides an operational OI perspective on what firms involved in OSS ecosystems should share, by helping them motivate contributions through the creation of contribution strategies. The goal is to help maximize return on investment and sustain needed influence in OSS ecosystems. © 2017",3560,3560,Johan Linåker|Hussan Munir|Krzysztof Wnuk|Carl Eric Mols,https://openalex.org/A5033925467|https://openalex.org/A5032522974|https://openalex.org/A5043325379|https://openalex.org/A5109380944,https://orcid.org/0000-0001-9851-1404|https://orcid.org/0000-0001-9376-9844|https://orcid.org/0000-0003-3567-9300|,SE|SE|SE|SE,Lund University|Lund University|Blekinge Institute of Technology|Mobile Heights (Sweden),https://openalex.org/I187531555|https://openalex.org/I187531555|https://openalex.org/I52719799|https://openalex.org/I4210102622,True|False|False|False,cc-by,0.95647212,39,https://openalex.org/I187531555,Motivating the contributions: An Open Innovation perspective on what to share as Open Source Software,https://doi.org/10.1016/j.jss.2017.09.032,National Science Foundation|ITEA|VINNOVA,5.4856,False,en,True,hybrid,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Open Source Software Innovations,2017-10-02,2017,article
https://openalex.org/W1988816282,,,,Sunil Nair|José Luis de la Vara|Sagar Sen,https://openalex.org/A5087670917|https://openalex.org/A5048960951|https://openalex.org/A5065907664,https://orcid.org/0000-0002-0723-1472|https://orcid.org/0000-0003-1813-398X|https://orcid.org/0000-0002-5784-7355,NO|NO|NO,Simula Research Laboratory|Simula Research Laboratory|Simula Research Laboratory,https://openalex.org/I2799829267|https://openalex.org/I2799829267|https://openalex.org/I2799829267,True|False|False,,0.97298662,36,https://openalex.org/I2799829267,A review of traceability research at the requirements engineering conference&lt;sup&gt;re&amp;#x0040;21&lt;/sup&gt;,https://doi.org/10.1109/re.2013.6636722,Norges Forskningsråd,8.98943824,False,en,False,closed,,,,,,,Software Engineering Research,2013-07-01,2013,review
https://openalex.org/W2030543707,,,,Yasaman Amannejad|Vahid Garousi|Rob Irving|Zahra Sahaf,https://openalex.org/A5086312071|https://openalex.org/A5000712015|https://openalex.org/A5063045002|https://openalex.org/A5023986643,https://orcid.org/0000-0002-5668-6086|https://orcid.org/0000-0001-6590-7576||,CA|TR||CA,University of Calgary|Atilim University||University of Calgary,https://openalex.org/I168635309|https://openalex.org/I45542416||https://openalex.org/I168635309,True|False|False|False,,0.94221021,36,https://openalex.org/I168635309,A Search-Based Approach for Cost-Effective Software Test Automation Decision Support and an Industrial Case Study,https://doi.org/10.1109/icstw.2014.34,Industry Canada|Türkiye Bilimsel ve Teknolojik Araştırma Kurumu|Natural Sciences and Engineering Research Council of Canada,4.4984,False,en,False,closed,,,,,,,Software Testing and Debugging Techniques,2014-03-01,2014,article
https://openalex.org/W2119370802,"Today’s software companies face the challenges of highly distributed development projects and constantly changing requirements. This paper proposes the adoption of relevant Free/Libre/Open Source Software (FLOSS) practices in order to improve software development projects in industry. Many FLOSS projects have proven to be very successful, producing high quality products with steady and frequent releases. This study aims to identify FLOSS practices that can be adapted for the corporate environment. To achieve this goal, a framework to compare FLOSS and industrial development methodologies was created. Three successful FLOSS projects were selected as study targets (the Linux Kernel, the FreeBSD operating system, and the JBoss application server), as well as two projects from Ericsson, a large telecommunications company. Based on an analysis of these projects, FLOSS best practices were tailored to fit industrial development environments. The final results consisted of a set of key adoption opportunities that aimed to improve software quality and overall development productivity by importing best practices from the FLOSS environment. The adoption opportunities were then validated at three large corporations.",,,Richard Torkar|Pau Minoves|Janina Garrigós,https://openalex.org/A5030588511|https://openalex.org/A5088255031|https://openalex.org/A5003953965,https://orcid.org/0000-0002-0118-8143||,SE||SE,Blekinge Institute of Technology||Blekinge Institute of Technology,https://openalex.org/I52719799||https://openalex.org/I52719799,True|False|False,other-oa,0.96434738,35,https://openalex.org/I52719799,"Adopting Free/Libre/Open Source Software Practices, Techniques and Methods for Industrial Use",https://doi.org/10.17705/1jais.00252,Universidad Politécnica de Madrid,6.4406,False,en,True,green,Journal of the Association for Information Systems,https://openalex.org/P4310321080,Association for Information Systems,https://openalex.org/S30879505,1536-9323,journal,Open Source Software Innovations,2011-01-01,2011,article
https://openalex.org/W2613159689,"To systematically collect evidence and to structure a given area in software engineering (SE), Systematic Literature Reviews (SLR) and Systematic Mapping (SM) studies have become common. Data extraction is one of the main phases (activities) when conducting an SM or an SLR, whose objective is to extract required data from the primary studies and to accurately record the information researchers need to answer the questions of the SM/SLR study. Based on experience in a large number of SM/SLR studies, we and many other researchers have found the data extraction in SLRs to be time consuming and error-prone, thus raising the real need for heuristics and guidelines for effective and efficient data extraction in these studies, especially to be learnt by junior and young researchers. As a 'guideline' paper, this paper contributes a synthesized list of challenges usually faced during SLRs' data extraction phase and the corresponding solutions (guidelines). For our synthesis, we consider two data sources: (1) the pool of 16 SLR studies in which the authors have been involved in, as well as (2) a review of challenges and guidelines in the existing literature. Our experience in utilizing the presented guidelines in the near past have helped our junior colleagues to conduct data extractions more effectively and efficiently.",,,Vahid Garousi|Michael Felderer,https://openalex.org/A5000712015|https://openalex.org/A5055476405,https://orcid.org/0000-0001-6590-7576|https://orcid.org/0000-0003-3818-4442,LU|TR|AT,University of Luxembourg|Hacettepe University|Universität Innsbruck,https://openalex.org/I186903577|https://openalex.org/I66514158|https://openalex.org/I190249584,True|False,cc-by-nc-sa,0.9631245,35,https://openalex.org/I186903577|https://openalex.org/I66514158,Experience-based guidelines for effective and efficient data extraction in systematic reviews in software engineering,https://doi.org/10.1145/3084226.3084238,Fonds National de la Recherche Luxembourg,5.8035,False,en,True,green,,,,,,,Software Engineering Research,2017-06-09,2017,article
https://openalex.org/W4220892194,"Increasing the impact of software engineering research in the software industry and the society at large has long been a concern of high priority for the software engineering community. The problem of two cultures, research conducted in a vacuum (disconnected from the real world), or misaligned time horizons are just some of the many complex challenges standing in the way of successful industry–academia collaborations. This article reports on the experience of research collaboration and knowledge co-creation between industry and academia in software engineering as a way to bridge the research–practice collaboration gap. Our experience spans 14 years of collaboration between researchers in software engineering and the European and Norwegian software and IT industry. Using the participant observation and interview methods, we have collected and afterwards analyzed an extensive record of qualitative data. Drawing upon the findings made and the experience gained, we provide a set of 14 patterns and 14 anti-patterns for industry–academia collaborations, aimed to support other researchers and practitioners in establishing and running research collaboration projects in software engineering.",,,Dusica Marijan|Sagar Sen,https://openalex.org/A5056500610|https://openalex.org/A5065907664,https://orcid.org/0000-0001-9345-5431|https://orcid.org/0000-0002-5784-7355,NO|NO,Simula Research Laboratory|SINTEF|SINTEF Digital,https://openalex.org/I2799829267|https://openalex.org/I173888879|https://openalex.org/I4387930215,True|False,,0.96465222,33,https://openalex.org/I2799829267,Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns,https://doi.org/10.1145/3494519,Norges Forskningsråd,6.1819,False,en,True,bronze,ACM Transactions on Software Engineering and Methodology,https://openalex.org/P4310319798,Association for Computing Machinery,https://openalex.org/S142627899,1049-331X,journal,Business Process Modeling and Analysis,2022-03-07,2022,article
https://openalex.org/W2521564362,,3560,,Francisco J. S. Vasconcellos|Geraldo Landre|José Adson Oliveira Guedes da Cunha|Juliano Oliveira|Ronaldo A. Ferreira|Auri Marcelo Rizzo Vincenzi,https://openalex.org/A5032835614|https://openalex.org/A5085081800|https://openalex.org/A5101769582|https://openalex.org/A5111660397|https://openalex.org/A5049004680|https://openalex.org/A5004728332,||https://orcid.org/0000-0001-6527-5417|https://orcid.org/0009-0000-3557-4475|https://orcid.org/0000-0002-9144-7187|https://orcid.org/0000-0001-5902-1672,BR|BR|BR|BR|BR|BR,Universidade Federal de Mato Grosso do Sul|Universidade Federal de Mato Grosso do Sul|Universidade Federal de Pernambuco|Universidade Federal de Goiás|Universidade Federal de Mato Grosso do Sul|Universidade Federal de São Carlos,https://openalex.org/I122558511|https://openalex.org/I122558511|https://openalex.org/I25112270|https://openalex.org/I68106152|https://openalex.org/I122558511|https://openalex.org/I177909021,True|False|False|False|False|False,,0.9835668,32,https://openalex.org/I122558511,Approaches to strategic alignment of software process improvement: A systematic literature review,https://doi.org/10.1016/j.jss.2016.09.030,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior|Conselho Nacional de Desenvolvimento Científico e Tecnológico,11.7394,False,en,False,closed,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Techniques and Practices,2016-09-22,2016,article
https://openalex.org/W2785880955,,3560,,Muhammad Usman|Kai Petersen|Jürgen Börstler|Pedro de Alcântara dos Santos Neto,https://openalex.org/A5110560738|https://openalex.org/A5071394068|https://openalex.org/A5091158126|https://openalex.org/A5033733808,https://orcid.org/0009-0000-6734-4543|https://orcid.org/0000-0002-1532-8223|https://orcid.org/0000-0003-0639-4234|https://orcid.org/0000-0002-1554-8445,SE|SE|SE|BR,Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Universidade Federal do Piauí,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I3121799822,True|False|False|False,other-oa,0.95563938,30,https://openalex.org/I52719799,Developing and using checklists to improve software effort estimation: A multi-case study,https://doi.org/10.1016/j.jss.2018.09.054,,4.9333,False,en,True,green,Journal of Systems and Software,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S37879656,0164-1212,journal,Software Engineering Research,2018-09-22,2018,article
